19.88,3.9,1504652400,
14.78,7.27,1504653300,
20.02,1.1,1504654200,
23.11,0.19,1504655100,
11.61,0.58,1504656000,
18.37,3.52,1504656900,
15.6,0.4,1504657800,
23.16,9.59,1504658700,
24.99,9.05,1504659600,
15.17,8.72,1504660500,
13.04,0.25,1504661400,
13.48,2.61,1504662300,
15.78,4.92,1504663200,
14.42,0.16,1504664100,
13.02,8.27,1504665000,
9.55,1.41,1504665900,
9.45,3.88,1504666800,
14.54,6.83,1504667700,
23.17,7.09,1504668600,
11.01,2.8,1504669500,
17.67,9.73,1504670400,
20.83,6.51,1504671300,
21.74,6.11,1504672200,
7.3,5.15,1504673100,
24.92,1.43,1504674000,
12.46,5.65,1504674900,
24.59,12.61,1504675800,
12.33,12.81,1504676700,
43.14,7.19,1504677600,
47.36,9.23,1504678500,
40.9,21.71,1504679400,
49.2,8.25,1504680300,
56.23,12.54,1504681200,
56.3,14.09,1504682100,
41.64,22.88,1504683000,
48.19,17.49,1504683900,
69.63,16.33,1504684800,
67.44,18.35,1504685700,
55.95,20.34,1504686600,
62.75,24.05,1504687500,
41.79,27.53,1504688400,
40.56,23.06,1504689300,
45.7,17.98,1504690200,
58.97,15.27,1504691100,
27.83,14.07,1504692000,
26.11,7.9,1504692900,
20.1,13.45,1504693800,
29.07,12.0,1504694700,
39.38,14.46,1504695600,
43.29,18.77,1504696500,
40.49,6.19,1504697400,
44.56,15.66,1504698300,
40.35,15.62,1504699200,
41.43,5.33,1504700100,
41.33,6.13,1504701000,
41.21,9.97,1504701900,
25.12,18.98,1504702800,
38.15,11.72,1504703700,
37.36,9.38,1504704600,
37.07,17.44,1504705500,
29.06,13.81,1504706400,
23.2,16.75,1504707300,
39.82,6.59,1504708200,
34.31,16.86,1504709100,
58.08,27.85,1504710000,
56.06,23.29,1504710900,
54.03,27.57,1504711800,
55.44,11.06,1504712700,
65.14,33.0,1504713600,
53.96,30.21,1504714500,
69.85,34.34,1504715400,
58.2,25.69,1504716300,
70.68,22.85,1504717200,
70.1,34.4,1504718100,
64.46,29.17,1504719000,
64.86,24.55,1504719900,
60.81,34.75,1504720800,
60.74,34.13,1504721700,
51.32,28.81,1504722600,
53.78,29.45,1504723500,
26.13,14.47,1504724400,
29.05,10.22,1504725300,
37.32,19.5,1504726200,
37.96,15.54,1504727100,
21.38,2.06,1504728000,
33.16,3.41,1504728900,
30.1,9.2,1504729800,
23.61,4.95,1504730700,
21.92,8.29,1504731600,
19.53,1.86,1504732500,
16.9,12.39,1504733400,
18.13,6.51,1504734300,
15.35,7.68,1504735200,
17.47,10.8,1504736100,
22.67,0.57,1504737000,
14.74,6.09,1504737900,
18.76,9.85,1504738800,
16.21,4.62,1504739700,
19.53,1.67,1504740600,
15.78,6.21,1504741500,
18.06,1.64,1504742400,
8.03,9.91,1504743300,
18.22,8.07,1504744200,
20.17,5.51,1504745100,
9.82,9.33,1504746000,
8.56,0.01,1504746900,
24.43,9.5,1504747800,
15.44,6.15,1504748700,
16.66,0.33,1504749600,
5.49,2.36,1504750500,
13.82,8.78,1504751400,
23.55,2.14,1504752300,
23.29,1.75,1504753200,
20.33,5.37,1504754100,
14.99,6.98,1504755000,
24.79,6.23,1504755900,
16.88,9.6,1504756800,
11.32,4.95,1504757700,
13.32,2.72,1504758600,
11.88,3.2,1504759500,
10.96,8.0,1504760400,
11.73,10.47,1504761300,
21.17,9.63,1504762200,
21.44,7.7,1504763100,
42.8,13.72,1504764000,
35.36,22.28,1504764900,
49.65,21.78,1504765800,
43.96,7.22,1504766700,
57.9,13.46,1504767600,
44.93,19.84,1504768500,
57.5,23.82,1504769400,
57.4,18.21,1504770300,
60.32,26.15,1504771200,
68.53,22.36,1504772100,
54.62,27.06,1504773000,
55.41,15.53,1504773900,
51.35,15.74,1504774800,
43.31,23.51,1504775700,
58.1,18.67,1504776600,
57.44,20.79,1504777500,
32.86,9.73,1504778400,
34.11,13.51,1504779300,
32.81,12.72,1504780200,
29.82,12.61,1504781100,
39.02,11.46,1504782000,
37.74,17.7,1504782900,
38.25,18.66,1504783800,
34.51,6.64,1504784700,
30.01,16.08,1504785600,
36.83,17.52,1504786500,
28.81,9.57,1504787400,
38.06,11.33,1504788300,
36.41,19.92,1504789200,
24.18,19.43,1504790100,
32.5,5.52,1504791000,
27.1,11.95,1504791900,
38.6,8.42,1504792800,
39.07,9.88,1504793700,
25.35,11.72,1504794600,
26.17,19.23,1504795500,
45.39,27.38,1504796400,
42.01,15.33,1504797300,
50.45,12.34,1504798200,
56.65,18.81,1504799100,
48.35,18.76,1504800000,
52.82,28.74,1504800900,
61.31,32.43,1504801800,
60.47,28.11,1504802700,
65.21,35.55,1504803600,
70.97,26.35,1504804500,
77.79,22.16,1504805400,
63.15,27.49,1504806300,
55.36,25.41,1504807200,
61.54,16.26,1504808100,
63.22,15.86,1504809000,
64.23,30.94,1504809900,
27.45,7.73,1504810800,
37.99,6.28,1504811700,
28.65,12.91,1504812600,
26.05,7.25,1504813500,
16.04,9.28,1504814400,
18.6,0.14,1504815300,
15.8,7.06,1504816200,
30.71,1.04,1504817100,
19.71,5.16,1504818000,
17.2,11.56,1504818900,
28.8,7.75,1504819800,
19.82,13.68,1504820700,
12.82,9.71,1504821600,
15.73,11.23,1504822500,
25.55,7.21,1504823400,
18.89,11.84,1504824300,
5.22,5.92,1504825200,
12.09,7.09,1504826100,
17.25,0.49,1504827000,
16.98,8.88,1504827900,
21.39,1.05,1504828800,
24.39,0.57,1504829700,
8.38,4.8,1504830600,
18.69,3.86,1504831500,
12.6,0.87,1504832400,
12.94,1.71,1504833300,
12.69,1.61,1504834200,
9.97,6.16,1504835100,
9.62,8.78,1504836000,
5.4,3.6,1504836900,
15.74,0.82,1504837800,
23.12,3.97,1504838700,
6.08,2.1,1504839600,
22.04,8.05,1504840500,
11.14,2.61,1504841400,
14.37,0.55,1504842300,
6.26,1.3,1504843200,
17.53,2.63,1504844100,
15.25,7.75,1504845000,
19.49,0.81,1504845900,
23.01,13.63,1504846800,
16.17,9.33,1504847700,
17.61,6.84,1504848600,
11.96,0.01,1504849500,
45.69,24.55,1504850400,
36.26,11.31,1504851300,
49.02,23.69,1504852200,
40.2,16.64,1504853100,
52.77,26.97,1504854000,
45.17,29.99,1504854900,
