19.92,7.36,1504652400,
23.8,4.5,1504653300,
20.65,4.41,1504654200,
21.36,7.41,1504655100,
17.1,5.82,1504656000,
15.82,2.13,1504656900,
18.42,7.36,1504657800,
21.78,4.83,1504658700,
13.89,3.81,1504659600,
23.5,4.98,1504660500,
12.39,6.72,1504661400,
18.19,8.43,1504662300,
11.35,7.33,1504663200,
18.1,3.13,1504664100,
23.88,3.09,1504665000,
14.55,2.65,1504665900,
24.06,6.13,1504666800,
13.08,7.53,1504667700,
22.58,1.8,1504668600,
21.53,2.99,1504669500,
21.43,4.0,1504670400,
6.98,5.57,1504671300,
10.34,9.79,1504672200,
5.03,5.35,1504673100,
22.14,10.26,1504674000,
18.86,1.2,1504674900,
21.21,4.36,1504675800,
24.5,5.41,1504676700,
34.22,7.06,1504677600,
31.18,21.86,1504678500,
37.71,24.09,1504679400,
39.48,19.93,1504680300,
44.86,12.87,1504681200,
49.64,17.6,1504682100,
55.11,27.88,1504683000,
53.31,23.7,1504683900,
53.88,28.15,1504684800,
59.4,21.1,1504685700,
52.88,23.78,1504686600,
63.53,20.91,1504687500,
56.19,15.84,1504688400,
47.42,27.18,1504689300,
42.17,27.08,1504690200,
53.1,23.91,1504691100,
32.13,10.23,1504692000,
30.87,13.39,1504692900,
28.94,10.81,1504693800,
22.35,9.02,1504694700,
28.55,11.37,1504695600,
34.58,19.07,1504696500,
38.45,9.17,1504697400,
32.7,19.49,1504698300,
35.25,10.22,1504699200,
37.37,19.61,1504700100,
38.24,16.28,1504701000,
26.15,10.12,1504701900,
36.11,10.09,1504702800,
28.85,18.05,1504703700,
21.05,12.56,1504704600,
28.35,16.61,1504705500,
35.2,12.85,1504706400,
32.71,14.58,1504707300,
26.05,17.5,1504708200,
22.29,18.43,1504709100,
59.86,21.81,1504710000,
56.44,28.21,1504710900,
55.81,10.51,1504711800,
50.89,15.6,1504712700,
56.41,30.37,1504713600,
65.41,33.67,1504714500,
54.44,28.73,1504715400,
56.39,32.34,1504716300,
57.34,20.42,1504717200,
73.92,33.07,1504718100,
69.3,24.95,1504719000,
60.97,26.88,1504719900,
46.15,33.17,1504720800,
64.75,26.32,1504721700,
55.02,20.56,1504722600,
51.72,34.95,1504723500,
25.23,12.74,1504724400,
31.9,18.63,1504725300,
33.45,9.59,1504726200,
30.88,11.75,1504727100,
25.56,0.66,1504728000,
28.43,1.12,1504728900,
18.55,3.88,1504729800,
21.06,3.47,1504730700,
17.6,2.12,1504731600,
11.26,5.2,1504732500,
12.77,14.81,1504733400,
19.78,10.9,1504734300,
20.46,12.67,1504735200,
28.01,14.02,1504736100,
21.28,12.79,1504737000,
17.97,1.76,1504737900,
10.79,3.85,1504738800,
16.12,6.56,1504739700,
16.92,2.43,1504740600,
17.28,9.02,1504741500,
6.17,7.55,1504742400,
9.0,5.18,1504743300,
21.19,4.15,1504744200,
23.31,0.49,1504745100,
21.21,8.33,1504746000,
11.04,7.99,1504746900,
11.72,1.53,1504747800,
11.44,0.32,1504748700,
19.97,8.49,1504749600,
6.63,6.12,1504750500,
23.49,1.48,1504751400,
19.87,3.75,1504752300,
24.9,6.74,1504753200,
17.66,5.21,1504754100,
22.67,4.93,1504755000,
5.38,4.05,1504755900,
24.2,1.93,1504756800,
23.46,4.95,1504757700,
24.76,5.17,1504758600,
23.85,5.93,1504759500,
13.91,11.04,1504760400,
24.68,4.91,1504761300,
13.12,14.76,1504762200,
22.88,1.54,1504763100,
43.0,24.04,1504764000,
46.57,10.1,1504764900,
40.48,16.52,1504765800,
43.02,8.99,1504766700,
46.21,12.27,1504767600,
45.33,13.09,1504768500,
54.87,17.66,1504769400,
50.23,18.05,1504770300,
55.21,28.63,1504771200,
59.05,16.07,1504772100,
60.93,24.26,1504773000,
61.3,22.54,1504773900,
40.64,23.03,1504774800,
40.91,27.47,1504775700,
54.72,16.2,1504776600,
45.52,18.06,1504777500,
34.33,14.32,1504778400,
29.8,11.2,1504779300,
24.56,5.81,1504780200,
37.94,5.12,1504781100,
32.09,10.0,1504782000,
34.57,15.48,1504782900,
38.68,12.92,1504783800,
32.93,15.97,1504784700,
39.58,15.7,1504785600,
25.38,9.49,1504786500,
26.72,10.16,1504787400,
43.86,5.43,1504788300,
22.34,16.4,1504789200,
36.96,12.4,1504790100,
31.33,19.64,1504791000,
29.21,18.03,1504791900,
35.9,5.44,1504792800,
22.74,11.1,1504793700,
30.82,13.27,1504794600,
22.25,14.13,1504795500,
46.97,17.56,1504796400,
44.41,16.64,1504797300,
49.61,14.79,1504798200,
46.48,24.22,1504799100,
66.46,18.57,1504800000,
56.15,29.73,1504800900,
48.09,30.63,1504801800,
66.12,30.14,1504802700,
71.55,21.44,1504803600,
62.46,24.07,1504804500,
64.55,31.44,1504805400,
65.1,24.28,1504806300,
52.19,34.02,1504807200,
49.12,16.42,1504808100,
60.94,31.79,1504809000,
56.34,27.48,1504809900,
34.36,16.97,1504810800,
22.19,15.04,1504811700,
38.38,17.71,1504812600,
25.47,12.66,1504813500,
19.17,4.03,1504814400,
28.51,7.89,1504815300,
23.76,3.43,1504816200,
19.89,8.72,1504817100,
10.97,14.71,1504818000,
17.02,10.89,1504818900,
21.23,14.88,1504819800,
12.59,14.55,1504820700,
18.71,4.58,1504821600,
27.28,6.65,1504822500,
14.03,11.87,1504823400,
14.05,10.52,1504824300,
10.37,3.53,1504825200,
16.27,9.22,1504826100,
17.84,3.97,1504827000,
9.32,4.42,1504827900,
7.24,1.46,1504828800,
17.15,9.78,1504829700,
11.81,7.98,1504830600,
5.19,3.85,1504831500,
14.58,6.12,1504832400,
12.34,5.87,1504833300,
21.69,1.64,1504834200,
8.12,7.71,1504835100,
18.48,6.61,1504836000,
11.35,9.4,1504836900,
17.11,1.21,1504837800,
20.73,0.22,1504838700,
17.06,8.12,1504839600,
19.67,6.13,1504840500,
7.3,3.37,1504841400,
9.81,1.07,1504842300,
23.8,2.35,1504843200,
17.85,4.66,1504844100,
18.01,2.62,1504845000,
18.34,4.81,1504845900,
22.35,11.31,1504846800,
16.74,12.11,1504847700,
15.77,1.74,1504848600,
18.6,7.51,1504849500,
37.81,19.41,1504850400,
40.73,17.46,1504851300,
41.0,10.82,1504852200,
45.77,18.48,1504853100,
43.04,12.14,1504854000,
45.6,29.69,1504854900,
47.74,17.39,1504855800,
59.32,15.28,1504856700,
59.78,23.26,1504857600,
57.55,20.8,1504858500,
68.52,21.68,1504859400,
53.14,29.75,1504860300,
51.87,22.67,1504861200,
59.54,19.92,1504862100,
51.55,29.83,1504863000,
57.3,28.08,1504863900,
23.55,14.31,1504864800,
34.0,6.81,1504865700,
38.58,11.96,1504866600,
22.71,11.77,1504867500,
42.56,19.57,1504868400,
39.0,15.57,1504869300,
41.02,13.94,1504870200,
27.19,13.49,1504871100,
28.4,7.33,1504872000,
43.82,19.97,1504872900,
40.86,5.71,1504873800,
32.66,14.78,1504874700,
38.54,8.52,1504875600,
27.59,15.07,1504876500,
31.3,5.34,1504877400,
26.23,14.17,1504878300,
20.57,13.42,1504879200,
20.31,10.91,1504880100,
30.33,13.22,1504881000,
37.14,14.56,1504881900,
45.71,18.31,1504882800,
46.03,16.24,1504883700,
43.73,10.25,1504884600,
59.94,26.52,1504885500,
63.35,20.5,1504886400,
61.0,15.14,1504887300,
69.3,34.89,1504888200,
64.78,33.47,1504889100,
72.03,29.13,1504890000,
66.16,29.34,1504890900,
68.68,30.32,1504891800,
76.88,26.68,1504892700,
53.89,15.97,1504893600,
