14.57,1.22,1504652400,
20.62,4.23,1504653300,
8.86,9.57,1504654200,
19.43,1.71,1504655100,
14.85,4.49,1504656000,
10.68,3.9,1504656900,
23.32,5.34,1504657800,
23.89,3.65,1504658700,
5.41,0.62,1504659600,
10.3,8.33,1504660500,
22.91,2.19,1504661400,
5.37,3.62,1504662300,
8.83,6.46,1504663200,
16.87,1.08,1504664100,
23.08,5.18,1504665000,
20.95,2.77,1504665900,
18.93,5.85,1504666800,
15.16,4.8,1504667700,
9.52,5.76,1504668600,
15.58,0.9,1504669500,
18.08,9.88,1504670400,
13.8,5.51,1504671300,
24.8,5.03,1504672200,
22.16,6.37,1504673100,
21.35,12.88,1504674000,
10.95,12.96,1504674900,
18.16,2.39,1504675800,
20.34,7.0,1504676700,
33.95,18.2,1504677600,
44.43,5.48,1504678500,
33.78,5.23,1504679400,
38.49,20.17,1504680300,
54.86,22.22,1504681200,
50.3,29.0,1504682100,
44.41,21.89,1504683000,
59.28,11.81,1504683900,
63.12,17.66,1504684800,
53.15,27.51,1504685700,
64.82,25.64,1504686600,
60.52,20.38,1504687500,
57.8,18.12,1504688400,
50.15,16.48,1504689300,
56.99,20.03,1504690200,
43.87,15.79,1504691100,
24.84,8.59,1504692000,
24.97,11.25,1504692900,
24.7,7.33,1504693800,
28.34,8.56,1504694700,
43.92,16.15,1504695600,
39.57,8.69,1504696500,
39.86,6.99,1504697400,
41.9,15.26,1504698300,
37.02,12.07,1504699200,
36.88,14.06,1504700100,
32.62,9.3,1504701000,
37.49,16.01,1504701900,
30.86,17.24,1504702800,
34.62,9.4,1504703700,
21.23,5.9,1504704600,
21.85,14.01,1504705500,
39.69,17.66,1504706400,
22.19,11.67,1504707300,
24.87,18.21,1504708200,
34.43,8.74,1504709100,
44.03,14.93,1504710000,
46.38,16.73,1504710900,
49.0,24.28,1504711800,
45.18,26.57,1504712700,
59.18,15.83,1504713600,
46.45,19.32,1504714500,
52.09,34.91,1504715400,
59.8,17.16,1504716300,
69.97,28.32,1504717200,
70.18,27.69,1504718100,
60.23,29.71,1504719000,
58.45,26.37,1504719900,
48.08,24.45,1504720800,
51.5,15.29,1504721700,
50.04,24.9,1504722600,
52.26,23.72,1504723500,
21.31,5.48,1504724400,
22.83,10.73,1504725300,
28.62,13.79,1504726200,
32.25,9.99,1504727100,
34.13,3.03,1504728000,
29.84,8.23,1504728900,
18.72,7.43,1504729800,
15.39,1.71,1504730700,
20.29,9.04,1504731600,
15.87,7.48,1504732500,
27.03,7.84,1504733400,
16.18,9.31,1504734300,
27.72,3.87,1504735200,
13.95,6.76,1504736100,
18.67,12.7,1504737000,
25.45,13.91,1504737900,
13.27,1.1,1504738800,
5.78,1.41,1504739700,
21.28,7.94,1504740600,
18.07,1.13,1504741500,
20.04,2.83,1504742400,
23.76,8.03,1504743300,
16.46,7.25,1504744200,
24.99,3.25,1504745100,
9.17,6.14,1504746000,
16.54,9.19,1504746900,
16.12,0.23,1504747800,
7.61,2.72,1504748700,
14.13,1.02,1504749600,
11.74,5.7,1504750500,
11.13,3.91,1504751400,
5.56,3.68,1504752300,
15.49,0.77,1504753200,
16.81,7.86,1504754100,
5.33,6.44,1504755000,
11.39,7.15,1504755900,
12.42,8.66,1504756800,
15.42,3.21,1504757700,
21.34,2.65,1504758600,
6.44,2.7,1504759500,
17.45,13.21,1504760400,
14.22,5.28,1504761300,
12.39,2.92,1504762200,
15.85,1.73,1504763100,
47.3,10.95,1504764000,
40.76,23.56,1504764900,
47.68,8.97,1504765800,
45.74,24.9,1504766700,
46.14,16.86,1504767600,
57.18,14.06,1504768500,
41.39,20.01,1504769400,
45.35,29.63,1504770300,
69.88,24.67,1504771200,
57.44,19.47,1504772100,
66.11,16.37,1504773000,
62.96,16.93,1504773900,
54.56,24.89,1504774800,
50.69,19.11,1504775700,
56.49,18.96,1504776600,
44.23,16.05,1504777500,
39.39,9.72,1504778400,
30.5,10.71,1504779300,
30.24,10.3,1504780200,
35.36,13.66,1504781100,
37.07,14.53,1504782000,
38.94,10.54,1504782900,
26.4,6.66,1504783800,
36.65,12.75,1504784700,
44.14,12.55,1504785600,
35.13,10.89,1504786500,
43.41,5.53,1504787400,
25.34,11.03,1504788300,
21.26,6.1,1504789200,
37.65,11.91,1504790100,
24.7,11.74,1504791000,
23.32,16.39,1504791900,
23.74,19.12,1504792800,
28.95,5.03,1504793700,
30.18,12.52,1504794600,
26.92,6.89,1504795500,
46.21,11.32,1504796400,
51.84,14.83,1504797300,
55.4,23.52,1504798200,
46.37,19.57,1504799100,
67.41,21.89,1504800000,
54.92,17.27,1504800900,
50.44,24.9,1504801800,
57.98,24.69,1504802700,
64.18,27.6,1504803600,
74.95,33.46,1504804500,
56.8,26.19,1504805400,
73.45,37.99,1504806300,
54.42,15.83,1504807200,
57.53,30.67,1504808100,
61.59,24.13,1504809000,
63.81,21.96,1504809900,
38.08,17.53,1504810800,
32.69,14.36,1504811700,
30.86,6.32,1504812600,
34.55,6.26,1504813500,
31.97,6.04,1504814400,
23.91,8.93,1504815300,
29.57,4.74,1504816200,
15.81,0.31,1504817100,
28.59,5.24,1504818000,
27.99,9.28,1504818900,
29.63,14.5,1504819800,
12.78,3.9,1504820700,
20.35,8.23,1504821600,
14.12,0.26,1504822500,
25.87,3.17,1504823400,
18.96,13.36,1504824300,
13.76,6.65,1504825200,
13.51,5.69,1504826100,
10.38,0.44,1504827000,
23.52,6.55,1504827900,
21.11,2.08,1504828800,
13.48,3.86,1504829700,
5.76,3.08,1504830600,
23.27,8.69,1504831500,
22.31,4.38,1504832400,
7.93,2.46,1504833300,
6.38,5.57,1504834200,
15.8,1.68,1504835100,
18.08,9.05,1504836000,
17.81,3.15,1504836900,
11.08,3.47,1504837800,
17.42,9.81,1504838700,
21.97,8.26,1504839600,
5.55,0.19,1504840500,
17.0,3.21,1504841400,
20.74,5.06,1504842300,
8.64,2.18,1504843200,
5.61,3.68,1504844100,
12.89,6.82,1504845000,
13.06,9.41,1504845900,
22.87,10.83,1504846800,
24.87,6.97,1504847700,
20.6,4.94,1504848600,
21.29,0.09,1504849500,
36.3,10.12,1504850400,
49.36,17.21,1504851300,
39.67,19.26,1504852200,
40.27,10.76,1504853100,
50.44,20.09,1504854000,
45.18,22.61,1504854900,
47.79,25.46,1504855800,
51.78,18.84,1504856700,
69.82,20.38,1504857600,
56.74,19.95,1504858500,
51.75,24.88,1504859400,
54.24,16.65,1504860300,
59.56,23.55,1504861200,
47.54,25.1,1504862100,
42.56,25.57,1504863000,
45.19,28.5,1504863900,
35.32,14.52,1504864800,
32.67,11.88,1504865700,
30.36,6.52,1504866600,
31.29,6.1,1504867500,
36.06,17.79,1504868400,
34.84,7.3,1504869300,
35.61,15.16,1504870200,
42.22,17.33,1504871100,
35.07,17.93,1504872000,
34.75,8.26,1504872900,
33.27,17.75,1504873800,
41.17,12.43,1504874700,
38.96,15.53,1504875600,
29.59,7.93,1504876500,
38.13,5.33,1504877400,
21.74,5.99,1504878300,
24.43,16.75,1504879200,
34.86,14.23,1504880100,
21.84,9.94,1504881000,
20.56,8.62,1504881900,
56.46,22.59,1504882800,
57.5,17.12,1504883700,
50.58,20.96,1504884600,
59.86,19.69,1504885500,
45.71,33.4,1504886400,
46.82,31.98,1504887300,
54.84,26.78,1504888200,
45.05,26.66,1504889100,
79.83,21.92,1504890000,
79.55,35.74,1504890900,
56.98,39.58,1504891800,
62.28,27.89,1504892700,
58.05,32.9,1504893600,
47.26,29.05,1504894500,
58.2,15.91,1504895400,
57.57,20.93,1504896300,
38.04,5.56,1504897200,
38.52,11.76,1504898100,
36.42,17.78,1504899000,
29.24,7.21,1504899900,
31.07,6.72,1504900800,
18.93,8.19,1504901700,
24.08,7.36,1504902600,
30.19,3.66,1504903500,
24.62,9.78,1504904400,
29.06,10.67,1504905300,
21.04,0.11,1504906200,
27.37,14.29,1504907100,
17.74,14.03,1504908000,
29.37,6.55,1504908900,
19.92,14.27,1504909800,
14.02,1.3,1504910700,
20.55,6.11,1504911600,
10.0,0.99,1504912500,
12.75,4.84,1504913400,
20.66,4.28,1504914300,
21.22,0.94,1504915200,
14.51,0.71,1504916100,
8.33,1.05,1504917000,
5.43,9.21,1504917900,
23.76,6.76,1504918800,
12.68,6.91,1504919700,
6.32,1.54,1504920600,
22.88,1.22,1504921500,
15.09,7.43,1504922400,
24.03,8.37,1504923300,
23.12,4.2,1504924200,
22.78,9.8,1504925100,
19.98,3.84,1504926000,
19.36,8.05,1504926900,
8.92,0.5,1504927800,
13.83,7.72,1504928700,
17.15,4.84,1504929600,
7.65,3.29,1504930500,
24.28,8.22,1504931400,
7.55,2.1,1504932300,
24.07,13.35,1504933200,
17.41,2.36,1504934100,
24.8,3.7,1504935000,
16.51,7.06,1504935900,
40.62,15.5,1504936800,
39.48,6.62,1504937700,
49.46,5.18,1504938600,
44.56,9.91,1504939500,
49.78,25.55,1504940400,
48.17,29.36,1504941300,
40.33,21.3,1504942200,
40.02,11.8,1504943100,
59.66,25.35,1504944000,
70.0,21.76,1504944900,
62.95,19.38,1504945800,
50.46,18.81,1504946700,
48.85,24.22,1504947600,
40.76,17.14,1504948500,
50.83,21.91,1504949400,
49.64,19.3,1504950300,
39.7,13.63,1504951200,
25.96,10.62,1504952100,
28.2,14.9,1504953000,
37.52,9.47,1504953900,
26.68,15.53,1504954800,
38.98,14.14,1504955700,
31.58,19.86,1504956600,
26.71,17.28,1504957500,
43.46,18.1,1504958400,
35.74,16.41,1504959300,
39.2,12.72,1504960200,
43.85,12.32,1504961100,
31.3,14.72,1504962000,
32.81,12.6,1504962900,
32.74,14.76,1504963800,
23.83,18.67,1504964700,
21.8,11.37,1504965600,
23.41,14.1,1504966500,
27.73,6.23,1504967400,
22.08,6.11,1504968300,
59.38,16.69,1504969200,
44.64,12.04,1504970100,
51.79,18.17,1504971000,
44.62,22.31,1504971900,
60.88,24.19,1504972800,
63.4,21.44,1504973700,
57.42,23.57,1504974600,
64.88,15.81,1504975500,
67.08,23.19,1504976400,
77.01,37.31,1504977300,
78.65,23.14,1504978200,
74.19,31.17,1504979100,
64.64,31.23,1504980000,
63.7,30.33,1504980900,
48.26,17.87,1504981800,
61.49,21.74,1504982700,
35.72,16.86,1504983600,
33.0,17.12,1504984500,
28.68,5.08,1504985400,
24.16,17.05,1504986300,
17.31,0.78,1504987200,
23.78,3.6,1504988100,
28.08,9.4,1504989000,
15.84,8.2,1504989900,
22.84,1.3,1504990800,
15.04,14.62,1504991700,
26.13,1.05,1504992600,
20.61,13.33,1504993500,
28.64,12.02,1504994400,
14.07,7.42,1504995300,
25.24,7.63,1504996200,
19.93,10.55,1504997100,
6.32,4.24,1504998000,
12.13,5.87,1504998900,
24.32,5.73,1504999800,
13.32,0.88,1505000700,
11.28,8.62,1505001600,
10.17,3.54,1505002500,
14.93,7.03,1505003400,
22.1,2.93,1505004300,
13.07,8.53,1505005200,
18.73,8.79,1505006100,
15.16,2.77,1505007000,
15.93,4.42,1505007900,
6.9,9.59,1505008800,
9.39,5.83,1505009700,
8.9,8.65,1505010600,
15.03,9.94,1505011500,
10.26,1.93,1505012400,
13.83,2.26,1505013300,
5.13,4.91,1505014200,
21.49,2.21,1505015100,
8.12,2.31,1505016000,
23.67,9.23,1505016900,
11.97,3.09,1505017800,
7.76,3.51,1505018700,
21.13,6.19,1505019600,
12.58,2.22,1505020500,
10.63,10.88,1505021400,
11.51,9.82,1505022300,
36.42,13.15,1505023200,
31.94,22.07,1505024100,
31.27,11.34,1505025000,
41.32,21.71,1505025900,
40.96,26.95,1505026800,
54.48,21.44,1505027700,
42.43,20.77,1505028600,
57.65,16.96,1505029500,
67.97,25.34,1505030400,
56.22,24.23,1505031300,
62.37,18.24,1505032200,
65.28,19.39,1505033100,
50.85,27.12,1505034000,
49.74,16.19,1505034900,
59.31,19.65,1505035800,
59.17,20.73,1505036700,
22.45,14.29,1505037600,
28.27,7.87,1505038500,
26.12,9.9,1505039400,
37.22,11.04,1505040300,
36.7,14.74,1505041200,
32.18,12.01,1505042100,
37.39,10.19,1505043000,
25.06,14.29,1505043900,
31.98,11.54,1505044800,
26.06,15.37,1505045700,
38.95,12.66,1505046600,
44.15,17.62,1505047500,
38.5,13.56,1505048400,
23.23,16.49,1505049300,
35.86,5.86,1505050200,
20.07,8.82,1505051100,
20.35,13.31,1505052000,
36.48,14.66,1505052900,
27.44,9.22,1505053800,
29.69,15.29,1505054700,
47.31,21.48,1505055600,
49.48,10.39,1505056500,
58.55,25.93,1505057400,
42.17,22.36,1505058300,
51.91,18.24,1505059200,
52.32,24.6,1505060100,
51.47,18.51,1505061000,
62.19,30.2,1505061900,
68.08,22.65,1505062800,
71.64,32.66,1505063700,
72.18,23.55,1505064600,
56.05,25.34,1505065500,
63.85,17.56,1505066400,
60.78,22.04,1505067300,
57.26,25.18,1505068200,
63.04,32.48,1505069100,
26.04,10.87,1505070000,
20.85,13.98,1505070900,
35.09,7.43,1505071800,
26.37,9.39,1505072700,
31.01,6.51,1505073600,
27.82,9.79,1505074500,
16.83,9.25,1505075400,
17.21,6.47,1505076300,
25.95,12.37,1505077200,
27.05,8.28,1505078100,
27.29,2.84,1505079000,
27.04,13.46,1505079900,
29.52,6.46,1505080800,
13.89,6.85,1505081700,
26.41,5.13,1505082600,
25.14,14.97,1505083500,
22.92,1.0,1505084400,
17.86,5.35,1505085300,
22.26,7.52,1505086200,
11.39,6.46,1505087100,
17.95,3.41,1505088000,
5.91,8.55,1505088900,
23.69,8.64,1505089800,
15.89,0.24,1505090700,
19.69,5.87,1505091600,
6.02,8.55,1505092500,
11.14,2.24,1505093400,
24.93,4.14,1505094300,
15.54,8.95,1505095200,
15.34,6.3,1505096100,
13.25,6.56,1505097000,
12.22,5.63,1505097900,
19.23,1.99,1505098800,
15.03,7.45,1505099700,
8.91,0.87,1505100600,
21.74,7.2,1505101500,
9.61,0.61,1505102400,
10.67,0.27,1505103300,
16.2,5.29,1505104200,
9.06,3.83,1505105100,
22.84,5.01,1505106000,
19.06,14.03,1505106900,
13.12,9.12,1505107800,
23.05,11.45,1505108700,
36.29,15.73,1505109600,
37.65,19.62,1505110500,
36.26,6.79,1505111400,
43.55,8.13,1505112300,
42.15,24.7,1505113200,
51.4,13.65,1505114100,
45.48,13.97,1505115000,
48.49,20.46,1505115900,
65.3,21.39,1505116800,
53.78,22.87,1505117700,
50.56,17.26,1505118600,
66.61,28.3,1505119500,
41.73,20.68,1505120400,
48.86,18.43,1505121300,
43.35,17.61,1505122200,
42.59,25.52,1505123100,
22.78,11.01,1505124000,
23.29,6.96,1505124900,
29.85,12.27,1505125800,
33.21,13.2,1505126700,
42.73,14.03,1505127600,
44.02,11.24,1505128500,
43.8,16.43,1505129400,
30.79,19.62,1505130300,
35.36,16.2,1505131200,
39.25,16.04,1505132100,
33.95,19.51,1505133000,
26.22,11.07,1505133900,
25.18,18.13,1505134800,
31.01,19.98,1505135700,
22.8,7.19,1505136600,
35.54,11.08,1505137500,
38.15,18.05,1505138400,
36.06,8.56,1505139300,
22.74,17.18,1505140200,
21.89,16.68,1505141100,
56.35,23.72,1505142000,
42.73,26.5,1505142900,
56.18,23.93,1505143800,
48.43,21.38,1505144700,
45.89,28.71,1505145600,
48.39,29.23,1505146500,
61.91,18.11,1505147400,
66.7,26.16,1505148300,
66.19,37.97,1505149200,
71.06,28.63,1505150100,
74.43,26.24,1505151000,
58.73,21.57,1505151900,
52.61,33.68,1505152800,
54.14,27.89,1505153700,
45.02,18.99,1505154600,
48.25,17.39,1505155500,
27.8,17.05,1505156400,
36.08,18.48,1505157300,
38.06,10.74,1505158200,
36.3,18.74,1505159100,
17.32,1.37,1505160000,
16.65,6.98,1505160900,
19.54,5.0,1505161800,
33.63,0.99,1505162700,
20.34,14.49,1505163600,
22.5,11.47,1505164500,
16.19,4.07,1505165400,
23.04,8.17,1505166300,
15.3,5.87,1505167200,
11.08,2.42,1505168100,
15.58,8.32,1505169000,
11.04,12.45,1505169900,
16.53,5.66,1505170800,
17.54,2.01,1505171700,
6.18,8.31,1505172600,
10.78,9.53,1505173500,
20.96,3.91,1505174400,
9.97,5.53,1505175300,
24.67,6.82,1505176200,
18.24,3.57,1505177100,
12.99,5.7,1505178000,
22.2,1.32,1505178900,
7.47,9.21,1505179800,
11.07,1.36,1505180700,
19.11,4.33,1505181600,
14.46,0.35,1505182500,
17.05,1.08,1505183400,
17.51,5.7,1505184300,
14.84,2.64,1505185200,
13.03,7.21,1505186100,
7.34,4.81,1505187000,
21.22,1.18,1505187900,
8.33,0.18,1505188800,
11.04,1.16,1505189700,
15.22,0.07,1505190600,
5.86,7.15,1505191500,
16.72,5.68,1505192400,
16.38,2.02,1505193300,
14.46,9.29,1505194200,
22.01,14.32,1505195100,
39.92,20.83,1505196000,
42.81,17.43,1505196900,
41.02,12.01,1505197800,
48.24,16.3,1505198700,
50.23,27.44,1505199600,
50.01,17.94,1505200500,
45.3,15.11,1505201400,
47.84,16.74,1505202300,
60.82,29.12,1505203200,
51.56,15.85,1505204100,
50.27,18.7,1505205000,
67.44,17.15,1505205900,
56.18,20.45,1505206800,
46.12,15.56,1505207700,
53.29,19.98,1505208600,
53.83,27.56,1505209500,
36.4,10.87,1505210400,
22.28,14.45,1505211300,
36.92,6.42,1505212200,
26.92,13.15,1505213100,
41.77,5.05,1505214000,
29.42,17.31,1505214900,
32.55,11.29,1505215800,
44.62,17.82,1505216700,
43.7,7.05,1505217600,
41.56,15.46,1505218500,
43.91,6.34,1505219400,
28.16,7.49,1505220300,
35.73,6.97,1505221200,
34.91,15.16,1505222100,
22.12,18.4,1505223000,
35.4,16.26,1505223900,
28.67,15.35,1505224800,
32.8,8.69,1505225700,
36.26,7.33,1505226600,
39.64,5.18,1505227500,
57.0,10.67,1505228400,
54.38,17.98,1505229300,
54.16,16.14,1505230200,
51.32,27.21,1505231100,
50.25,15.61,1505232000,
54.34,32.43,1505232900,
68.56,17.12,1505233800,
67.55,22.59,1505234700,
70.73,24.1,1505235600,
67.12,36.74,1505236500,
69.09,25.07,1505237400,
66.74,33.43,1505238300,
57.36,18.3,1505239200,
57.67,25.74,1505240100,
64.77,21.39,1505241000,
53.3,17.13,1505241900,
36.75,9.17,1505242800,
35.13,14.59,1505243700,
37.99,12.0,1505244600,
38.57,9.4,1505245500,
24.82,5.11,1505246400,
26.91,8.81,1505247300,
15.72,2.38,1505248200,
29.63,1.5,1505249100,
10.2,0.49,1505250000,
11.29,14.13,1505250900,
27.85,3.99,1505251800,
24.14,5.98,1505252700,
20.58,12.98,1505253600,
19.43,3.04,1505254500,
19.21,12.53,1505255400,
21.95,7.1,1505256300,
